question,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
Who are the Patriots in Metal Gear Solid?,0.6741349697113037,0.6806915998458862,0.9,0.672298014163971,0.6562174558639526,0.3415133059024811,0.2736840546131134,0.3210670053958893,0.32419395446777344,0.30858781933784485,0.31709784269332886,0.3508884310722351,0.45,0.3068748414516449,0.31771403551101685,0.31136584281921387,0.33054855465888977,0.3198045790195465,0.3162808120250702,0.3127729594707489,0.32465341687202454,0.31287744641304016,0.3504708409309387,0.3235897123813629,0.3250925838947296,0.14147613942623138,0.14375415444374084,0.16704906523227692,0.14631901681423187,0.14745992422103882,0.13653914630413055,0.1576574295759201,0.15313036739826202,0.15842968225479126,0.1521710306406021,0.12278104573488235,0.1389581710100174,0.15877889096736908,0.15886366367340088,0.15237809717655182,0.18436507880687714,0.14149117469787598,0.149654358625412,0.15196357667446136,0.14356350898742676,0.16386424005031586,0.1447620391845703,0.14712916314601898,0.1464068442583084,0.16026680171489716,0.14999069273471832,0.14749951660633087,0.1471218764781952,0.14566107094287872,0.1601269245147705,0.15625432133674622,0.16758014261722565,0.1599036157131195,0.16812820732593536,0.1477038562297821,0.15102152526378632,0.225,0.15433040261268616,0.12355709075927734,0.15004196763038635,0.15110304951667786,0.15280936658382416,0.1721956580877304,0.15546990931034088,0.15478159487247467,0.14449384808540344,0.1686769425868988,0.1638486683368683,0.13378822803497314,0.1680736243724823,0.15530706942081451,0.15885531902313232,0.16930221021175385,0.15857048332691193,0.14958594739437103,0.14251236617565155,0.1639520227909088,0.14415331184864044,0.1534910649061203,0.14476269483566284,0.1492546796798706,0.15680943429470062,0.15355737507343292,0.15172697603702545,0.15452802181243896,0.14017237722873688,0.14430779218673706,0.15653523802757263,0.1482277661561966,0.14103339612483978,0.14720651507377625,0.14426101744174957,0.15050464868545532,0.14778107404708862,0.13798964023590088,0.1493833065032959,0.1618637889623642,0.16723020374774933,0.14349082112312317,0.1535407453775406,0.14481832087039948,0.15582045912742615,0.15816663205623627,0.14961625635623932,0.14386942982673645,0.1535455286502838,0.14719581604003906,0.16250666975975037,0.14100807905197144,0.14491531252861023,0.14867758750915527,0.15459667146205902,0.1356043666601181,0.14980562031269073,0.17363187670707703,0.1654900759458542,0.15294039249420166,0.14898189902305603,0.14047352969646454,0.14734750986099243
The history of the fall of Rapture in BioShock.,0.7671217322349548,0.7585585713386536,0.9,0.800930380821228,0.7562832832336426,0.41307583451271057,0.351572722196579,0.3926534950733185,0.3836624324321747,0.3340882658958435,0.3754653036594391,0.4031819999217987,0.45,0.36533835530281067,0.38212642073631287,0.35050955414772034,0.3509838879108429,0.35949450731277466,0.3740486800670624,0.3558898866176605,0.3625829219818115,0.37191253900527954,0.40091195702552795,0.36505016684532166,0.3604351580142975,0.1515263319015503,0.18287265300750732,0.19500316679477692,0.18234965205192566,0.163259357213974,0.17839117348194122,0.17497095465660095,0.1829623430967331,0.1676008552312851,0.19639182090759277,0.16089338064193726,0.1626691222190857,0.1799069195985794,0.17251498997211456,0.16658538579940796,0.18443737924098969,0.17678147554397583,0.1610986292362213,0.1737934798002243,0.1717236340045929,0.20091237127780914,0.16924206912517548,0.1731695681810379,0.16451159119606018,0.19254270195960999,0.168516606092453,0.1744574010372162,0.15798503160476685,0.1614631563425064,0.1648908406496048,0.17915646731853485,0.19938288629055023,0.18944105505943298,0.18897829949855804,0.1623786985874176,0.19867995381355286,0.225,0.19171585142612457,0.16180849075317383,0.17910608649253845,0.18216440081596375,0.16515523195266724,0.19496524333953857,0.16396687924861908,0.18203309178352356,0.17421574890613556,0.1862535923719406,0.18720082938671112,0.17488017678260803,0.18035005033016205,0.178630068898201,0.17820505797863007,0.19902081787586212,0.18683341145515442,0.17290614545345306,0.1680002510547638,0.1859159618616104,0.17053352296352386,0.18165217339992523,0.17587850987911224,0.17348915338516235,0.17806877195835114,0.17161381244659424,0.17088061571121216,0.16286219656467438,0.1593087911605835,0.16704104840755463,0.17477555572986603,0.1761094480752945,0.1721724569797516,0.18380121886730194,0.15763062238693237,0.1798987239599228,0.18367035686969757,0.14997610449790955,0.18761315941810608,0.16565407812595367,0.19852299988269806,0.17028148472309113,0.17374958097934723,0.17472493648529053,0.17464745044708252,0.19122610986232758,0.16408386826515198,0.1550024002790451,0.16283424198627472,0.16514821350574493,0.17648547887802124,0.167006716132164,0.1766936182975769,0.16480574011802673,0.17044977843761444,0.18157055974006653,0.1692943423986435,0.19717226922512054,0.19948434829711914,0.16305555403232574,0.177092045545578,0.16186414659023285,0.17736487090587616
Explain the lore behind the Dark Souls undead curse.,0.7540925741195679,0.7766295671463013,0.9,0.7753679156303406,0.7430140972137451,0.3691462576389313,0.33030709624290466,0.36276382207870483,0.3821761906147003,0.3555326759815216,0.37181708216667175,0.39496463537216187,0.45,0.3594299852848053,0.366617351770401,0.36048829555511475,0.3638395369052887,0.3443087339401245,0.3620823323726654,0.3725587725639343,0.36795106530189514,0.3600293695926666,0.3962213099002838,0.36418792605400085,0.368076890707016,0.1619381159543991,0.159383624792099,0.18499645590782166,0.17742428183555603,0.1624581515789032,0.16731160879135132,0.17317363619804382,0.17038162052631378,0.17225509881973267,0.17790429294109344,0.1494378000497818,0.16759289801120758,0.19181549549102783,0.17985138297080994,0.16057869791984558,0.17590712010860443,0.16825862228870392,0.16866089403629303,0.17537946999073029,0.16941994428634644,0.18803416192531586,0.16732308268547058,0.16844671964645386,0.16502121090888977,0.18029704689979553,0.16473650932312012,0.17601369321346283,0.14517906308174133,0.16632862389087677,0.17211014032363892,0.17392022907733917,0.18213775753974915,0.18612578511238098,0.19052749872207642,0.17618206143379211,0.16758446395397186,0.225,0.1763143688440323,0.15415368974208832,0.17268936336040497,0.17224356532096863,0.1716129630804062,0.182984858751297,0.17058700323104858,0.17430296540260315,0.1742890179157257,0.187739759683609,0.18118728697299957,0.1660260111093521,0.18848542869091034,0.1749790757894516,0.17718406021595,0.17924876511096954,0.19322820007801056,0.18105708062648773,0.18033099174499512,0.17887736856937408,0.17660322785377502,0.16691111028194427,0.17375607788562775,0.16635437309741974,0.17963987588882446,0.17187145352363586,0.17679090797901154,0.16816943883895874,0.17075279355049133,0.1682506948709488,0.17900195717811584,0.17810404300689697,0.16686730086803436,0.17742814123630524,0.1772911697626114,0.17207883298397064,0.1717221587896347,0.1550741195678711,0.18063385784626007,0.1687839776277542,0.1800866425037384,0.1656183898448944,0.17049981653690338,0.1733410656452179,0.18217618763446808,0.16569718718528748,0.17430876195430756,0.16342420876026154,0.16761715710163116,0.17201103270053864,0.1776123195886612,0.1676563024520874,0.16912810504436493,0.16370417177677155,0.1609470248222351,0.16050730645656586,0.17414812743663788,0.18401436507701874,0.18427282571792603,0.1710299551486969,0.17346519231796265,0.16879837214946747,0.17495650053024292
What is the 'Cake is a Lie' meme origin story?,0.7933255434036255,0.7799698710441589,0.9,0.7958409190177917,0.7745532393455505,0.3868730664253235,0.3336133360862732,0.36232519149780273,0.38986721634864807,0.3509739339351654,0.37278813123703003,0.40619999170303345,0.45,0.37139368057250977,0.3840789198875427,0.36611244082450867,0.3858928084373474,0.3596079349517822,0.36543431878089905,0.3814604580402374,0.3903051018714905,0.3730546534061432,0.40435463190078735,0.4003722071647644,0.3887229561805725,0.15115571022033691,0.1534416228532791,0.19061577320098877,0.1828305870294571,0.1782499998807907,0.16452918946743011,0.18687765300273895,0.1744101196527481,0.17256265878677368,0.1808464229106903,0.14919526875019073,0.17378750443458557,0.18682901561260223,0.1906367838382721,0.18823885917663574,0.1843976527452469,0.1657656580209732,0.1789497435092926,0.182000070810318,0.17701447010040283,0.18801918625831604,0.1714186817407608,0.17182692885398865,0.17276667058467865,0.17893578112125397,0.17844831943511963,0.18548409640789032,0.15570659935474396,0.16784977912902832,0.18583837151527405,0.1895582228899002,0.18361377716064453,0.1948525607585907,0.19979946315288544,0.17682160437107086,0.16725750267505646,0.225,0.17568255960941315,0.15690161287784576,0.16946342587471008,0.1704072505235672,0.18494127690792084,0.17771534621715546,0.18259239196777344,0.17870143055915833,0.1932877153158188,0.20042644441127777,0.20471517741680145,0.16589273512363434,0.1820644736289978,0.1850201040506363,0.1880020797252655,0.1878604292869568,0.18226690590381622,0.18527843058109283,0.17938591539859772,0.18923182785511017,0.1733410507440567,0.16143681108951569,0.1753057837486267,0.16969546675682068,0.19115234911441803,0.18263837695121765,0.18590913712978363,0.18717409670352936,0.16995982825756073,0.17334546148777008,0.18684110045433044,0.17946018278598785,0.16863365471363068,0.1766011118888855,0.17870086431503296,0.1771324872970581,0.17441444098949432,0.1522820144891739,0.19324499368667603,0.1863946169614792,0.1896519660949707,0.17419788241386414,0.16947351396083832,0.17988276481628418,0.18304038047790527,0.18496756255626678,0.17375265061855316,0.15578077733516693,0.17289845645427704,0.18678240478038788,0.20116519927978516,0.1667601764202118,0.18303604423999786,0.17242492735385895,0.17044280469417572,0.16198694705963135,0.17869344353675842,0.18720123171806335,0.19529829919338226,0.1739286333322525,0.18057075142860413,0.17263540625572205,0.17990276217460632
What is the best OBS setting for streaming 1080p fast-motion gameplay?,0.7054028511047363,0.7112110257148743,0.9,0.753890872001648,0.7538958787918091,0.3475366532802582,0.3805437982082367,0.33638933300971985,0.3603435754776001,0.33846184611320496,0.33238300681114197,0.35005706548690796,0.45,0.3759008049964905,0.3497806191444397,0.364397257566452,0.35266488790512085,0.35216060280799866,0.34381818771362305,0.35618382692337036,0.37562263011932373,0.369343101978302,0.3492473363876343,0.3312110900878906,0.3546876013278961,0.1532382071018219,0.14903044700622559,0.167216494679451,0.17179791629314423,0.15682002902030945,0.1563093513250351,0.18178784847259521,0.1598474681377411,0.1672159731388092,0.17027419805526733,0.18406401574611664,0.1556987166404724,0.16169056296348572,0.17059950530529022,0.15156397223472595,0.170843705534935,0.17251136898994446,0.1544317901134491,0.16740170121192932,0.17129521071910858,0.16460251808166504,0.1868225783109665,0.16276077926158905,0.15365423262119293,0.16280849277973175,0.16579771041870117,0.18786348402500153,0.1529010683298111,0.16900207102298737,0.16834713518619537,0.17819738388061523,0.1749347597360611,0.16767200827598572,0.16122864186763763,0.17001815140247345,0.15417401492595673,0.17468488216400146,0.15765708684921265,0.17827440798282623,0.16108839213848114,0.16382457315921783,0.17628467082977295,0.15599000453948975,0.18835870921611786,0.1611354500055313,0.15913642942905426,0.17975389957427979,0.1563841849565506,0.18301771581172943,0.16047099232673645,0.172218456864357,0.155979722738266,0.1611269861459732,0.17754323780536652,0.17939451336860657,0.172403946518898,0.17245928943157196,0.15448902547359467,0.1493891477584839,0.15715450048446655,0.17981156706809998,0.168046236038208,0.1738223284482956,0.17180052399635315,0.15026602149009705,0.15247885882854462,0.17716026306152344,0.18460127711296082,0.1651923656463623,0.16640371084213257,0.15849696099758148,0.15764166414737701,0.17602917551994324,0.1820334941148758,0.1652601659297943,0.17032615840435028,0.16780629754066467,0.17108070850372314,0.19595426321029663,0.16121308505535126,0.17011326551437378,0.1578332781791687,0.16058684885501862,0.16549117863178253,0.14935393631458282,0.16463857889175415,0.15242327749729156,0.17228050529956818,0.225,0.16404828429222107,0.1605147421360016,0.16743861138820648,0.18595148622989655,0.16377556324005127,0.17182713747024536,0.17250189185142517,0.15898974239826202,0.18761612474918365,0.16907265782356262,0.1912786066532135
Dual PC streaming setup diagram and requirements.,0.6937593221664429,0.699366569519043,0.9,0.7477355003356934,0.7453180551528931,0.3202376961708069,0.4104117453098297,0.3374383747577667,0.3441813290119171,0.34436658024787903,0.3390142619609833,0.32736915349960327,0.45,0.3742222487926483,0.35394206643104553,0.3758544325828552,0.33192184567451477,0.3291119337081909,0.3439389765262604,0.3778310716152191,0.3640446364879608,0.3798820674419403,0.33124253153800964,0.33400657773017883,0.35291972756385803,0.1522921621799469,0.1562895029783249,0.15641522407531738,0.16695477068424225,0.15036466717720032,0.17083433270454407,0.17399807274341583,0.16248834133148193,0.15935727953910828,0.16249191761016846,0.20413261651992798,0.16908948123455048,0.16283582150936127,0.1605122834444046,0.15071018040180206,0.15187795460224152,0.18505434691905975,0.14706401526927948,0.17159518599510193,0.17696431279182434,0.1556205004453659,0.18754428625106812,0.15396559238433838,0.1573076844215393,0.16038717329502106,0.1559942215681076,0.17715109884738922,0.1340896636247635,0.18231022357940674,0.1546211540699005,0.16799356043338776,0.15847209095954895,0.1625436544418335,0.15912115573883057,0.17725156247615814,0.14678573608398438,0.15264888107776642,0.16210642457008362,0.20025557279586792,0.1615234911441803,0.16099929809570312,0.18455232679843903,0.13681496679782867,0.18663012981414795,0.15171213448047638,0.1616509109735489,0.17146804928779602,0.14270558953285217,0.19982683658599854,0.1546948254108429,0.1798005998134613,0.15278370678424835,0.14603160321712494,0.16208119690418243,0.18574155867099762,0.17708639800548553,0.1535767763853073,0.1693909615278244,0.1552836000919342,0.1609802097082138,0.17571847140789032,0.15323999524116516,0.16692280769348145,0.1806119829416275,0.1461004912853241,0.1646660566329956,0.17241163551807404,0.1802312135696411,0.16263437271118164,0.17495380342006683,0.16795167326927185,0.16784138977527618,0.17724722623825073,0.18854045867919922,0.1726692020893097,0.1654590517282486,0.1480085551738739,0.16488924622535706,0.19882932305335999,0.1625407636165619,0.1726788729429245,0.15010498464107513,0.13935938477516174,0.16726486384868622,0.1557498276233673,0.15593819320201874,0.17332500219345093,0.16031767427921295,0.225,0.16329936683177948,0.14650005102157593,0.15995121002197266,0.1985635608434677,0.16767552495002747,0.1530246138572693,0.1613488644361496,0.15497097373008728,0.18521447479724884,0.17566309869289398,0.1904434859752655
How to fix dropped frames in OBS.,0.7548842430114746,0.7700892686843872,0.9,0.8051919341087341,0.7848934531211853,0.35936155915260315,0.40621212124824524,0.3533221483230591,0.38130834698677063,0.3711645007133484,0.3789372742176056,0.3695448040962219,0.45,0.3915533721446991,0.3736094832420349,0.38748401403427124,0.36500340700149536,0.3527615964412689,0.36751484870910645,0.4016684293746948,0.38219866156578064,0.39102450013160706,0.37321481108665466,0.37416183948516846,0.3769436478614807,0.17167578637599945,0.15857550501823425,0.1735568642616272,0.17307442426681519,0.17417535185813904,0.17623740434646606,0.1828790158033371,0.16804786026477814,0.1854526549577713,0.1771499365568161,0.1902473270893097,0.17945824563503265,0.19143487513065338,0.18347777426242828,0.17435994744300842,0.16331683099269867,0.19078312814235687,0.16376321017742157,0.18855714797973633,0.17928174138069153,0.16411063075065613,0.1954505890607834,0.17680762708187103,0.18164794147014618,0.17431610822677612,0.17652185261249542,0.18894192576408386,0.14445486664772034,0.16811603307724,0.17418833076953888,0.17310082912445068,0.1748691201210022,0.18329082429409027,0.18645544350147247,0.19461694359779358,0.15736423432826996,0.16747288405895233,0.17215393483638763,0.20377175509929657,0.17470797896385193,0.16606061160564423,0.18547667562961578,0.1444995254278183,0.18320977687835693,0.17040510475635529,0.17640095949172974,0.18166162073612213,0.16962930560112,0.20465430617332458,0.17205528914928436,0.1843641996383667,0.17867016792297363,0.160000279545784,0.18082094192504883,0.19842594861984253,0.20535486936569214,0.18109433352947235,0.18388314545154572,0.1579599678516388,0.17650219798088074,0.17709307372570038,0.181964710354805,0.17115674912929535,0.17812113463878632,0.16541226208209991,0.1836644560098648,0.18920369446277618,0.1867886781692505,0.18375694751739502,0.18240395188331604,0.18111549317836761,0.18434081971645355,0.1780751347541809,0.19375163316726685,0.1658765971660614,0.18140435218811035,0.17228978872299194,0.18178167939186096,0.18320944905281067,0.17684856057167053,0.19085170328617096,0.171299010515213,0.1577315777540207,0.1716291904449463,0.1684427261352539,0.17120255529880524,0.1827605664730072,0.1782231628894806,0.225,0.1748707890510559,0.15733958780765533,0.16911165416240692,0.18686899542808533,0.17588528990745544,0.1782478392124176,0.18427608907222748,0.1659686118364334,0.18667086958885193,0.1870192438364029,0.19462290406227112
Best microphone for streaming without picking up keyboard clicks.,0.77187180519104,0.7677452564239502,0.9,0.8012213110923767,0.8127167224884033,0.35009750723838806,0.3874486982822418,0.35892394185066223,0.3889748454093933,0.3806110918521881,0.3841472864151001,0.3722192049026489,0.45,0.41065025329589844,0.3842525780200958,0.4229815900325775,0.368543416261673,0.3747216463088989,0.38534075021743774,0.41149458289146423,0.3998209536075592,0.4008208215236664,0.3609095513820648,0.3898416757583618,0.3790573179721832,0.17715522646903992,0.1633932888507843,0.16793452203273773,0.17666135728359222,0.18347668647766113,0.18418815732002258,0.17424306273460388,0.1688845008611679,0.19436247646808624,0.18026524782180786,0.1812218725681305,0.1871768832206726,0.1914922595024109,0.1807079017162323,0.17995277047157288,0.168277770280838,0.19288083910942078,0.15884648263454437,0.1846860945224762,0.1888088583946228,0.16575098037719727,0.19197696447372437,0.18657639622688293,0.18336205184459686,0.17448149621486664,0.1844865083694458,0.19567535817623138,0.15295745432376862,0.19170401990413666,0.17864389717578888,0.174830362200737,0.16946367919445038,0.18181507289409637,0.1732037365436554,0.19783033430576324,0.1555742472410202,0.16802477836608887,0.16783933341503143,0.18684574961662292,0.17851155996322632,0.17503716051578522,0.19416262209415436,0.1543310582637787,0.1930849552154541,0.1786927729845047,0.1866806447505951,0.18228204548358917,0.16694386303424835,0.19187131524085999,0.16775435209274292,0.19526705145835876,0.18511775135993958,0.164767324924469,0.18738184869289398,0.2025488317012787,0.2000562697649002,0.17214180529117584,0.1832808554172516,0.1625477373600006,0.1834348738193512,0.1855027973651886,0.1743636131286621,0.18046480417251587,0.1843574196100235,0.1818414032459259,0.19544465839862823,0.20196795463562012,0.19382886588573456,0.18494223058223724,0.18297937512397766,0.18468019366264343,0.18744692206382751,0.18582619726657867,0.20292522013187408,0.17060106992721558,0.18839383125305176,0.16732439398765564,0.16973340511322021,0.2124234288930893,0.18969812989234924,0.19606804847717285,0.16988956928253174,0.15682080388069153,0.1847609132528305,0.17919860780239105,0.17286014556884766,0.18349647521972656,0.17719076573848724,0.225,0.1830189824104309,0.16933223605155945,0.1816994547843933,0.18342405557632446,0.17835542559623718,0.17773038148880005,0.17659403383731842,0.17281922698020935,0.20103028416633606,0.19674810767173767,0.20057597756385803
Setting up a stream deck for scene transitions.,0.7520350813865662,0.7574946284294128,0.9,0.7806785702705383,0.771399736404419,0.34171515703201294,0.36389535665512085,0.3583786189556122,0.3951737582683563,0.3722900152206421,0.37845054268836975,0.3671252727508545,0.45,0.37163183093070984,0.3923286497592926,0.40351393818855286,0.3555683493614197,0.3611083924770355,0.38576406240463257,0.3936310112476349,0.3823557496070862,0.3878159821033478,0.35951173305511475,0.3742223381996155,0.36604416370391846,0.17417766153812408,0.16886819899082184,0.16754712164402008,0.19115786254405975,0.17613452672958374,0.19051112234592438,0.17020951211452484,0.16736391186714172,0.18373969197273254,0.1767321527004242,0.16612666845321655,0.1886533945798874,0.18918202817440033,0.1706324964761734,0.16834941506385803,0.1648450642824173,0.18858672678470612,0.15403693914413452,0.18044142425060272,0.18442308902740479,0.16773514449596405,0.17883186042308807,0.1840841919183731,0.17038880288600922,0.17690911889076233,0.18656966090202332,0.1822996735572815,0.14771075546741486,0.1920449584722519,0.17474864423274994,0.17096753418445587,0.1893763244152069,0.17694269120693207,0.17131014168262482,0.1849697083234787,0.1577216535806656,0.16433128714561462,0.1732642650604248,0.17561933398246765,0.18291577696800232,0.17151834070682526,0.18142035603523254,0.154393270611763,0.1853267103433609,0.17631027102470398,0.18554925918579102,0.17839296162128448,0.16408959031105042,0.18261031806468964,0.17057254910469055,0.1863243281841278,0.17654144763946533,0.16978761553764343,0.18488730490207672,0.18384017050266266,0.18610288202762604,0.17193922400474548,0.18303656578063965,0.16445159912109375,0.18050743639469147,0.1747373342514038,0.1682470440864563,0.17831027507781982,0.1773655116558075,0.17403994500637054,0.19694043695926666,0.18088111281394958,0.17857001721858978,0.1903994232416153,0.19159355759620667,0.18691739439964294,0.1835985779762268,0.16942326724529266,0.19344691932201385,0.16694360971450806,0.18844491243362427,0.15861892700195312,0.1659640222787857,0.1863553673028946,0.18438655138015747,0.18318778276443481,0.1695086658000946,0.15132203698158264,0.17624294757843018,0.17954121530056,0.16853810846805573,0.17452925443649292,0.16422946751117706,0.225,0.1923564374446869,0.16388550400733948,0.1735464632511139,0.17539896070957184,0.17589108645915985,0.1713961958885193,0.16952703893184662,0.1742079257965088,0.17445529997348785,0.1854265034198761,0.18353448808193207
Who would win in a fight: Superman or Dr. Manhattan? Analyze their powers.,0.7754210233688354,0.8014189600944519,0.9,0.8059576749801636,0.7882305979728699,0.3924008905887604,0.35049355030059814,0.3621685802936554,0.4025287926197052,0.3766012191772461,0.38780808448791504,0.3941836655139923,0.45,0.3789777457714081,0.3874194324016571,0.383114755153656,0.3786305785179138,0.3744462728500366,0.38344183564186096,0.3814283013343811,0.3947247266769409,0.38694098591804504,0.3986033499240875,0.38137349486351013,0.37847885489463806,0.17200350761413574,0.16760557889938354,0.1929035186767578,0.1812250316143036,0.18487149477005005,0.17760059237480164,0.18781110644340515,0.17175821959972382,0.18777801096439362,0.17599046230316162,0.15897376835346222,0.17502181231975555,0.19263049960136414,0.19099822640419006,0.17752720415592194,0.225,0.1866510659456253,0.1702626496553421,0.18111546337604523,0.17779558897018433,0.18298865854740143,0.17762033641338348,0.1857268214225769,0.17939546704292297,0.18837769329547882,0.1935294270515442,0.18851295113563538,0.1575518548488617,0.17478671669960022,0.18734516203403473,0.1833619475364685,0.18264825642108917,0.18971920013427734,0.18965427577495575,0.1811956763267517,0.17116154730319977,0.19179511070251465,0.17008087038993835,0.16218030452728271,0.18016664683818817,0.17399418354034424,0.18387074768543243,0.1761336773633957,0.18309496343135834,0.18878677487373352,0.1794096976518631,0.18682026863098145,0.1804952323436737,0.1759144365787506,0.1876656860113144,0.18481586873531342,0.18393784761428833,0.17659276723861694,0.20365044474601746,0.18657943606376648,0.18524649739265442,0.18167966604232788,0.16780626773834229,0.17027059197425842,0.18575648963451385,0.1757156401872635,0.1840922236442566,0.17832675576210022,0.17702196538448334,0.1822635978460312,0.17446821928024292,0.1857326626777649,0.17629751563072205,0.17884279787540436,0.18814735114574432,0.18023799359798431,0.18170806765556335,0.1727197915315628,0.184492826461792,0.1711629182100296,0.18481343984603882,0.1856706589460373,0.18317417800426483,0.18027128279209137,0.18234379589557648,0.18550920486450195,0.18634894490242004,0.17887704074382782,0.17972421646118164,0.17078688740730286,0.18247617781162262,0.16962946951389313,0.17876693606376648,0.17858748137950897,0.18385644257068634,0.17304085195064545,0.18275094032287598,0.17143574357032776,0.17625348269939423,0.20593969523906708,0.1981501281261444,0.17509585618972778,0.18390750885009766,0.1794004887342453,0.18138757348060608
Reading order for the Marvel Civil War arc.,0.6622818112373352,0.6717196702957153,0.9,0.673766553401947,0.650244414806366,0.3107127547264099,0.2967163920402527,0.32010406255722046,0.3423425555229187,0.325513631105423,0.3123752772808075,0.3281051814556122,0.45,0.30696091055870056,0.3328523635864258,0.32028961181640625,0.3065126836299896,0.3142993748188019,0.3199737071990967,0.32877421379089355,0.32496556639671326,0.31830745935440063,0.32368138432502747,0.3315662443637848,0.3135377764701843,0.14943872392177582,0.15217310190200806,0.1504179835319519,0.16989544034004211,0.14513221383094788,0.15496312081813812,0.1387806534767151,0.14711801707744598,0.151809424161911,0.14954806864261627,0.13643614947795868,0.1543809175491333,0.15532849729061127,0.15262536704540253,0.1614374965429306,0.225,0.1518537402153015,0.1380862593650818,0.15070414543151855,0.1585768163204193,0.15826667845249176,0.14708925783634186,0.15287445485591888,0.1385921835899353,0.15086998045444489,0.1493208110332489,0.1455090492963791,0.13513566553592682,0.15194171667099,0.1455659717321396,0.15000014007091522,0.16521485149860382,0.16824477910995483,0.15267205238342285,0.16025720536708832,0.14227335155010223,0.1847715526819229,0.15566042065620422,0.14175227284431458,0.15507367253303528,0.15802668035030365,0.15126460790634155,0.15161898732185364,0.1589745134115219,0.1452544927597046,0.1520177721977234,0.16292108595371246,0.14360783994197845,0.14858169853687286,0.15646992623806,0.15888303518295288,0.15808920562267303,0.16414520144462585,0.16103410720825195,0.14648987352848053,0.151744544506073,0.14731360971927643,0.15747009217739105,0.15180429816246033,0.14645345509052277,0.14499761164188385,0.1430615335702896,0.15073701739311218,0.15491178631782532,0.14564141631126404,0.1463378220796585,0.14412721991539001,0.15613588690757751,0.15764079988002777,0.15322764217853546,0.15480749309062958,0.15393991768360138,0.13927285373210907,0.1493261605501175,0.15652258694171906,0.15941064059734344,0.1373738944530487,0.14419850707054138,0.14492112398147583,0.1508294939994812,0.1506020873785019,0.14159083366394043,0.13739347457885742,0.15719275176525116,0.15209677815437317,0.14623059332370758,0.15728820860385895,0.14111965894699097,0.15570315718650818,0.1572684347629547,0.14602084457874298,0.1550573855638504,0.14249835908412933,0.14948029816150665,0.16204406321048737,0.15583491325378418,0.1471104621887207,0.1456116884946823,0.15480780601501465,0.1568749099969864
Difference between DC's Multiverse and Marvel's Multiverse.,0.6378265619277954,0.6388136148452759,0.9,0.6609455347061157,0.6244960427284241,0.3256567418575287,0.28590089082717896,0.3195742964744568,0.33914992213249207,0.2966950833797455,0.2975017726421356,0.3245161771774292,0.45,0.2946980595588684,0.31819432973861694,0.3003697991371155,0.2892512381076813,0.3011813461780548,0.30302730202674866,0.2994760274887085,0.3010575473308563,0.30765217542648315,0.3214189112186432,0.31345194578170776,0.2999937832355499,0.13674551248550415,0.13652075827121735,0.15303169190883636,0.16487014293670654,0.13443955779075623,0.14686104655265808,0.14281611144542694,0.14661818742752075,0.1474810391664505,0.14935675263404846,0.13382865488529205,0.1419525444507599,0.14550456404685974,0.14474856853485107,0.14848552644252777,0.225,0.15159742534160614,0.13287551701068878,0.14061065018177032,0.14408497512340546,0.15596537292003632,0.13675467669963837,0.15185602009296417,0.12954844534397125,0.1506260186433792,0.15846669673919678,0.137995183467865,0.12746334075927734,0.13729949295520782,0.13645102083683014,0.1484348624944687,0.1696978658437729,0.16345565021038055,0.15076212584972382,0.1468934416770935,0.14837540686130524,0.17774689197540283,0.15749627351760864,0.13624820113182068,0.14314214885234833,0.15334035456180573,0.13412797451019287,0.15169887244701385,0.13649795949459076,0.14592352509498596,0.15070688724517822,0.1541401445865631,0.14815331995487213,0.14120517671108246,0.15376564860343933,0.14522656798362732,0.14975762367248535,0.16520291566848755,0.16505543887615204,0.13841970264911652,0.14048068225383759,0.14796102046966553,0.14012078940868378,0.15401935577392578,0.14389215409755707,0.14400307834148407,0.1420930176973343,0.14157544076442719,0.14277781546115875,0.14162392914295197,0.13081485033035278,0.13786254823207855,0.14487843215465546,0.1463773250579834,0.15075546503067017,0.14112825691699982,0.13379403948783875,0.13545142114162445,0.1485898494720459,0.14052286744117737,0.16028039157390594,0.1311623752117157,0.14700947701931,0.1448098123073578,0.13937579095363617,0.14015786349773407,0.1386512815952301,0.15100184082984924,0.14367270469665527,0.14125187695026398,0.14087574183940887,0.13827547430992126,0.1421280801296234,0.1461239755153656,0.1518096774816513,0.1328681856393814,0.147489994764328,0.14196397364139557,0.1438782513141632,0.1713360697031021,0.1590794324874878,0.1380045861005783,0.14317944645881653,0.14280486106872559,0.15052521228790283
